author,dll_author_id
Volcacius Sedigitus fl. 100 B.C,A4532
"Volcacius Sedigitus, active 100 B.C.",A4532
"Volcacius Sedigitus, fl. 100 B.C.",A4532
Volcatius Segiditus,A4532
"Volder, Willem de",A3960
"Volder, Willem de 1493-1568",A3960
"Vollgraff, J. C. (Johann Christoph), 1848-1920",A6287
"Vollgraff, J.C. (Johann Christoph), 1848-1920",A6287
"Vollgraff, Johann Christoph",A6287
"Vollgraff, Johann Christoph, 1848-1920",A6287
"Vollmer, Friedrich",A3441
"Vollmer, Friedrich Karl, 1867-1923",A3441
"Volpi, Gio. Antonio",A6050
"Volpi, Gio. Antonio, 1686-1766",A6050
"Volpi, Giovanni Antonio",A6050
"Volpi, Giovanni Antonio, 1686-1766",A6050
"Volumius, Publius",A5711
Volumnius v1. Jh.,A5567
"Volumnius, Publius",A5711
"Volusene, Florence, 1504?-1547?",A4010
"Volusene, Florence, 1505?-1547?",A4010
"Volusenus, Florentius 1500?-1551?",A4010
"Volusenus, Florentius 1504-1547",A4010
"Volusenus, Florentius, ca. 1504-ca. 1546",A4010
"Volusenus, Florentius, ca. 1504-ca. 1547",A4010
"Volusio Meciano, Lucio",A4610
"Volusius Maecianus, Lucius",A4610
"Von Hutten, Ulrich , 1488-1523",A5581
"von St.Arnulf vor Metz, Walo, 11e eeuw",A4848
"Von Watt, Joachim von, 1484-1551",A4160
"Vopisc, Flavi",A2990
"Vopisco, Flavio",A2990
"Vopiscus Syracusius, Flavius, f. sec. IV",A2990
"Vopiscus, Flavius",A2990
"Vopiscus, Flavius,  fl. 3./4. Jh. (attributed author)",A2990
"Vopiscus, Flavius, 02..-03..",A2990
"Vopiscus, Flavius, 3--",A2990
"Vopiscus, Flavius, ca 300 e.Kr.",A2990
"Vopiscus, Flavius.",A2990
"Vos, Gerardus de (około 1540-1609).",A5226
"Vos, Gerardus de sac., c. 1540-1609",A5226
"Vos, Gerardus de, 1547?-1609",A5226
Vosgien,A3187
"Voss, Gerhard Johann, 1577-1649",A3771
"Vossius, Gerardus",A5226
"Vossius, Gerardus 15..-1609",A5226
"Vossius, Gerardus apie 1540–1609",A5226
"Vossius, Gerardus Iohannes, 1577-1649",A3771
"Vossius, Gerardus Joannes",A3771
"Vossius, Gerardus Joannes (Gerardus Johannes), 1577-1649",A3771
"Vossius, Gerardus Joannes, 1577-1649",A3771
"Vossius, Gerardus Joannes, 1577-1649.",A3771
"Vossius, Gerardus Joannis, 1577-1649",A3771
"Vossius, Gerardus, 1547-1609",A5226
"Vossius, Gerardus, ca. 1540-1609",A5226
"Vossius, Gerardus, sac., c. 1540-1609",A5226
"Vossius, Gerhard Johann",A3771
"Vossius, Gerhard Johann, 1577-1649",A3771
"Vossius, Gerhard Johann, 1577-1649.",A3771
"Vossius, Isaac",A6027
"Vossius, Isaac (Isaacus), 1618-1689",A6027
"Vossius, Isaac, 1618-1689",A6027
"Vossius, Isaac, 1618-1689.",A6027
"Vrančić, Antun",A4155
"Vrančić, Antun, 1504-1573",A4155
"Vrba, Carolus F.",A5990
"Vrba, Karl Franz 1860-",A5990
Vulcaci Gal·licà,A5695
Vulcacius Gallicanus ca. 3rd/4th century,A5695
"Vulcacius, Gallicanus, 3./4. Jh.",A5695
Vulcacius.,A5695
"Vulcatius Gallicanus, 02..?-03..?",A5695
"Vulcatius Gallicanus, ca 300 e.Kr.",A5695
"Vulgarius, Eugenius fl. 907",A5338
"Vulgarius, Eugenius, sac., f. 887-928",A5338
Vulstanus archiepiscopus catholicus,A3530
"W©œlfflin, Eduard, 1831-1908",A3471
"Waardenburg, H. (Henricus), 1760-1812",A4741
"Waardenburg, Henricus (North Netherlandish amateur painter, 1760-1812)",A4741
"Wachsmuth, C.",A3246
"Wachsmuth, Curt",A3246
"Wachsmuth, Kurt",A3246
"Wachsmuth, Kurt, 1837-1905",A3246
"Wachtler, Hans 1872-",A3230
"Wachtler, Hans, 1872-1960",A3230
"Waerferth, ....-0915",A4863
"Wærferth, of Worcester, -915",A4863
"Wagener, August, 1829-",A6114
"Wagner, Ioannes Avgustinus",A6063
"Wagner, Joannes Augustinus",A6063
"Wagner, Johann Augustin, 1734-1807",A6063
"Wagner, Johann Augustin, 1734-1807.",A6063
"Wagner, Johann Augustinus",A6063
Waifarius Casinensis,A4840
Waifarius of Salerno,A4840
Walafrid Strabo,A4855
"Walafrid Strabo, ca 808-849",A4855
Walafrid Strabon 808-849,A4855
"Walafrid Strabon, 0808?-0849",A4855
Walafridus Strabo,A4855
"Walafridus Strabo, ca. 807-ca. 849",A4855
"Walafridus Strabo, O.S.B., 808/809-849",A4855
Walahfrid Strabo 808 ar 809-849,A4855
"Walahfrid Strabo, asi 807-849",A4855
"Walahfrid Strabo, Reichenau, Abt 808-849",A4855
Walahfridus Strabo,A4855
Walahfridus Strabo (808-849),A4855
Walahfridus Strabus,A4855
Walahfridus Strabus (około 808-849).,A4855
Waldram,A4862
Waldram of St. Gall,A4862
"Waldram, of St. Gall",A4862
Waldrammus Sangallensis,A4862
Waldrammus Sangallensis ca. um 906/925,A4862
Walerian -ca 460) (św. ;,A4785
Waleriusz Flakkus,A4806
Waleriusz Maksymus,A4545
"Waleys, Thomas",A4399
"Waleys, Thomas, ?-ca 1350",A4399
"Waleys, Thomas, O.P., 1287-c. 1349",A4399
Wallace Lindsay British classical scholar and palaeographer (1858-1937),A3365
Walo,A4848
Walo de Sancto Arnulfo,A4848
Walo of Saint-Arnould,A4848
"Walo, 10..-....",A4848
"Walo, Abbot of Metz",A4848
"Walo, Abbot of Metz, active 11th century",A4848
"Walram, Bishop of Naumberg, d. 1111",A5538
"Walram, Bishop of Naumburg",A5538
Walramus 1090-1111 Naumburgensis,A5538
Walramus Naumburgensis,A5538
Walramus Naumburgensis (?-1111),A5538
Walramus Naumburgensis 1090-1111,A5538
"Walramus., Evêque de Naumburg",A5538
"Walsingham, Thomas",A3382
"Walsingham, Thomas (13..-ok. 1422)",A3382
"Walsingham, Thomas c. 1340-c. 1422",A3382
"Walsingham, Thomas, 1345?-1422?",A3382
"Walsingham, Thomas, asi 1340-asi 1422",A3382
"Walsingham, Thomas, ca. 1340-ca. 1422",A3382
"Walsingham, Thomas, époque 1360-1420",A3382
"Walsingham, Thomas, fl. 1360-1420",A3382
Walter Bigges,A4763
Walter Harris,A3993
Walter Map,A3140
Walter of Aquitaine,A4846
Walter of Compiègne,A4851
Walter of Speyer,A4835
Walter of St. Victor,A4420
"Walter of the Mill, Archbishop of Palermo",A4669
Walter of Therouanne,A4860
Walter of Wimborne,A4402
"Walter Savage Landor English writer, poet, and activist (1775–1864)",A4731
Walter von Châtillon,A4818
"Walter, de Therouanne, -1132",A4860
"Walter, of Aquitaine",A4846
"Walter, of Châtillon, époque 1170-1180",A4818
"Walter, of Compiègne",A4851
"Walter, of Speyer",A4835
"Walter, of Wimborne",A4402
"Walter, of Wimborne, 13th century",A4402
Walterius,A4851
Walther Gilbert deutscher Klassischer Philologe und Lehrer,A6208
Walther Janell,A6229
Walther Reichardt,A3219
Walther von Speyer,A4835
Waltherus Spirensis,A4835
"Waltram de Nauenbourg, 10..-1111",A5538
Waltramus,A5538
Waltramus Numburgensis episcopus catholicus,A5538
"Waltzing, J. P.",A6288
"Waltzing, Jean Pierre, 1857-1929",A6288
"Waltzing, Jean-Pierre",A6288
"Waltzing, Jean-Pierre, 1857-1929",A6288
Wamba -687 or 688 King of the Visigoths,A3061
"Wamba Westgotenreich, König -687",A3061
"Wamba, King of the Visigoths, -687",A3061
"Wamba, King of the Visigoths, -687 or 688",A3061
"Wamba, King of the Visigoths, -687/8",A3061
"Wamba, rex Visigothorum",A3061
"Wamba, Rey de los visigodos",A3061
"Wamba, Vamba",A3061
"Wandalbert de Prüm, 0813-0870?",A4815
Wandalbert of Prüm,A4815
"Wandalbert, von Prüm",A4815
"Wandalbert, von Prüm, 813-approximately 870",A4815
"Wandalbert, von Prüm, 813-ca. 870",A4815
Wandalbertus Prumiensis 0813-0870,A4815
"Wandalbertus Prumiensis, 813-asi 870",A4815
"Waraeus, Jacobus",A3800
"Ware, James 1594-1666 Sir",A3800
"Ware, James, 1594-1666",A3800
"Ware, James, 1594-1666, historien",A3800
Warnaharius Lingonensis,A4841
Warnaharius Lingonensis ca. um 614,A4841
Warnaharius Lingonensis episcopus,A4841
"Warnaharius Lingonensis, činný 7. století",A4841
"Warnaharius, of Langres",A4841
"Warnefridus, Paulus Diaconus",A4966
Warner of Basel,A4857
"Warner, of Basil",A4857
Warnerius Basiliensis,A4857
Warnerius Basiliensis ca. 12. Jh.,A4857
Warnerius‏ ‎von Basel‏,A4857
Warron (116-27 p.n.e.),A4504
"Warwick, Anne Dudley of 1538-1588",A3843
"Watson, Thomas",A3777
"Watson, Thomas 1556c-1592",A3777
"Watson, Thomas c.1557-1592",A3777
"Watson, Thomas, 1556-1592",A3777
"Watson, Thomas, 1557?-1592",A3777
"Watson, Thomas, 1557?-1592?",A3777
"Watt, Joachim von, 1484-1551.",A4160
"Wauquelin, Jean, 14..?-1452",A3432
"Wauquelin, Jean, d. 1452",A3432
"Wauquelin, Jean, f. 1450",A3432
"Wauquelin, Jean, m. 1452",A3432
"Wauquelin, Jehan",A3432
Wawrzyniec z Brindisi (święty ; 1559-1619).,A4214
"Webb, Clement Charles Julian",A5650
"Weber, Ernestus",A6289
"Weber, Ernestus, 1863-",A6289
"Weber, Ernst, 1873",A6289
"Weber, Ernst.",A6289
Wegecjusz,A4794
"Weichert, Jonathan August",A6089
"Weichert, Jonathan August, 1788-1844",A6089
"Weichert, Jonathan August, 1788-1844.",A6089
"Weil, H. (Henri), 1818-1909",A6290
"Weil, Henri",A6290
"Weissenborn, W.",A3450
"Weissenborn, W. (Wilhelm), 1803-1878",A3450
"Weissenborn, W. 1803-1878",A3450
"Weissenborn, Wilhelm",A3450
"Weissenborn, Wilhelm, 1803-1878",A3450
"Weißenborn, Wilhelm, 1803-1878",A3450
"Weissenburg, Otfrid von",A5026
"Weissenburg, Otfrid von, činný 9. století",A5026
"Weitz, Johan, 1576-1642",A6018
"Weitz, Johann",A6018
"Weitz, Johann, 1576-1642",A6018
"Weitz, Johannes",A6018
"Weitzius, Iohannes, 1576-1642",A6018
Wellejusz Paterkulus (ok. 19 p.n.e.-ok. 31),A4542
Wenancjusz Fortunat (święty ; ok. 530-ok. 600),A4856
"Wendland, Johannes Theodor Paul, 1864-1915",A3419
"Wendland, Paul",A3419
"Wendland, Paul, 1864-1915",A3419
"Wendland, Paul, 1864-1915, philologue",A3419
"Wendland, Paul, 1864-1915.",A3419
"Wenrich de Trèves, 1801-....",A4891
Wenrich von Trier,A4891
"Wenrich von Trier deutscher Gelehrte, Leiter der Schule an der Trierer Domkirche",A4891
Wenricus Treverensis,A4891
Wenzel 1812-1891 Gusztáv,A3334
Wenzel Eymer,A6136
"Wenzel, Guszt©Łv, 1812-1891",A3334
"Wenzel, Gusztáv",A3334
Werferth,A4863
"Werferth, Bishop of Worcester",A4863
"Werferth, Bishop of Worcester, -915",A4863
"Werferth, of Worcester",A4863
Wergiliusz (70-19 p.n.e.),A4830
"Wernsdorf, Jo. Christianus",A6058
"Wernsdorf, Johann Christian",A6058
"Wernsdorff, Johann Christian, 1723-1793",A6058
"Wesele Scholten, B.P. van (Benjamin Petrus), 1762-1829",A3206
"Wesenberg, Albert Sadolin",A6291
"Wesenberg, Albertus Sadolinus, 1804-1876",A6291
Wespazjan (cesarz rzymski ; 9-79),A2945
"Wessely, C. филолог 1860-1931 Carl",A3348
"Wessely, Carl",A3348
"Wessely, Karl",A3348
"Wessely, Karl, 1860-1931",A3348
"Wessner, Paul",A3459
"Wessner, Paul, 1870-1933",A3459
"Weßner, Paul, 1870-1933",A3459
"West, Andrew F. (Andrew Fleming), 1853-1943",A6135
"West, Andrew Fleming",A6135
"West, Andrew Fleming 1853-",A6135
"Weston, Elis. Jane (Elizabeth Jane), 1582-1612",A4161
"Weston, Elizabeth Jane, 1582-1612",A4161
"Weston, Elizabeth Johanna",A4161
"Weston, Elizabeth Johanna 1582-1612",A4161
"Westonia, E. J. 1582-1612 Elizabetha Johanna",A4161
"Westonia, Elisabetha Johanna",A4161
"Westonia, Elizabetha Johanna",A4161
"Wetzel, Johann Christian Friedrich",A6076
"Wetzel, Johann Christian Friedrich, 1762-1810",A6076
"Wetzel, Johann Christian Friedrich, 1762-1810.",A6076
"Wetzel, Johann Christian Friedrich, classicus, 1762-1810",A6076
"Weyman, Carl",A5987
"Weyman, Carl, 1862-1931",A5987
"Weyman, Carl.",A5987
"Weyman, Carolus",A5987
"Weyman, Karl",A5987
"Weyman, Karl, 1862-1931",A5987
Wibald,A4849
Wibald 1098-1158 von Stablo und Corvey,A4849
"Wibald de Stavelot, 1098-1158",A4849
Wibald von Stablo,A4849
"Wibald von Stablo, Corvey, Abt 1098-1158",A4849
"Wibald, abat de Corvey, 1098-1158",A4849
"Wibald, abate di Stablo e Convey, 1098-1158",A4849
"Wibald, Abbot of Corvey",A4849
"Wibald, Abbot of Corvey, 1098-1158",A4849
"Wibald, Korvejas abats, 1098-1158",A4849
"Wibald, von Stablo und Corvey, 1098-1158",A4849
Wibaldus Stabulensis et Corbeiensis,A4849
"Wibaldus Stabulensis, 1098-1158",A4849
"Wibaldus, Stabulensis",A4849
"Wibert, Archdeacon to Toul",A4861
"Wibert, archidiacre",A4861
"Wibert, of Toul",A4861
Wibertus Tullensis,A4861
Wibertus Tullensis -1058,A4861
Wibertus Tullensis archidiaconus,A4861
Wichram of St. Gall,A4852
"Wichram, of Saint Gall",A4852
"Widl, Rufin, 1731-1798",A4165
"Widl, Rufinus",A4165
"Widl, Rufinus, 1731-1798",A4165
"Widl, Rufinus, 1731-1798.",A4165
Wido (biskup Amiens ; ?-1075?),A4839
Wido of Amiens,A4839
Wido of Osnabruck,A4854
"Wido, Bishop of Amiens",A4839
"Wido, Bishop of Amiens, -1075?",A4839
"Wido, Bishop of Osnabrück",A4854
"Wido, évêque d'Amiens",A4839
Widukind von Corvey,A4475
Widukind von Korvei (około 925-około 973).,A4475
"Widukind z Corvey, asi 925-asi 973",A4475
"Widukind, 0925?-1004?",A4475
"Widukind, 925?-973?",A4475
"Widukind, de Corvey, environ 925-environ 973",A4475
"Widukind, of Corvey, approximately 925-approximately 973",A4475
"Widukind, van Corvey, ca. 925-ca. 973",A4475
"Widukind, von Corvey, ap 925-ap 973",A4475
"Widukind, von Korvei",A4475
"Widukind, von Korvei, ca. 925-ca. 973",A4475
Widukindus Corbeiensis,A4475
Widukindus Corbeiensis 925-973,A4475
Widukindus Corbeiensis ca. 925-ca. 973,A4475
"Widukindus Corbeiensis,  ok. 925-ok. 973",A4475
"Widukindus Corbeiensis, c. 925-c. 973",A4475
"Widukindus, Corbeiensis",A4475
Wigiliusz (święty ; 364?-405).,A4819
Wigiliusz 364?-405) (św. ;,A4878
Wigiliusz z Trydentu (święty ; ok. 364-405),A4819
Wiktor (biskup Afryki ; 4..-4..).,A4782
Wiktor Hahn,A5658
Wiktor III (papież ; 1027-1087).,A5289
Wiktor z Kapui (święty ; ?-ok. 554),A4820
Wiktor z Wity (święty ; ok. 430-ok. 511),A4782
"Wiktoryn, Mariusz (ok. 281-ok. 360)",A5127
Wiktrycjusz (święty ; ok. 330-ok. 409),A4865
Wilhelm Baehrens,A6177
Wilhelm Carl Heraeus,A6218
Wilhelm Carl Heraeus deutscher Klassischer Philologe,A6218
Wilhelm Daniel Joseph Koch,A5647
Wilhelm Fox,A6204
Wilhelm Fröhner archéologue allemand,A6120
Wilhelm Gemoll deutscher Klassischer Philologe und Gymnasiallehrer,A5660
Wilhelm Harster German historian (1846-1901),A6214
Wilhelm Henzen deutscher Epigraphiker,A6106
"Wilhelm Hirsau, Abt -1091",A5539
Wilhelm Kroll,A6235
"Wilhelm Lyon, Prior 1200-1271",A5572
Wilhelm Meyer,A6252
Wilhelm of Hirsau,A5539
"Wilhelm Saint-Thierry, Abt 1075-1148",A4454
Wilhelm Schonack,A3232
Wilhelm Schubart,A6279
Wilhelm Süß,A3453
"Wilhelm Tyros, Erzbischof 1130-1186",A4689
Wilhelm von Christ,A3552
Wilhelm von Hirsau,A5539
Wilhelm von Hirsau (błogosławiony ; około 1030-1091).,A5539
Wilhelm von Hirsau Benediktiner-Abt und Klosterreformer,A5539
"Wilhelm von Hirsau, O.S.B., 10---1091",A5539
Wilhelm von Malmesbury 1080-1142,A4816
Wilhelm von Ockham 1285-1347,A4354
"Wilhelm Weißenborn deutscher Theologe, Historiker, Philologe und Politiker",A3450
Wilhelm Xylander deutscher Gelehrter und Humanist,A4714
Wilhelm z Saint Thierry (ok. 1085-ok. 1148),A4454
Wilhelm z Tyru (ok. 1130-ok. 1190),A4689
"Wilhelm, von Hirsau, abbé de Hirsau, environ 1030-1091",A5539
"Wilhelm, von Hirsau, Abbot of Hirsau",A5539
"Wilhelm, von Hirsau, Abbot of Hirsau, approximately 1030-1091",A5539
Wilhelmus Hirsaugiensis abbas,A5539
Wilhem Holtzman,A4714
"Wilkes, John",A6061
"Wilkes, John (British politician, 1725-1797)",A6061
"Wilkes, John, 1727-1797",A6061
Willelmus Tyrensis,A4689
Willelmus Tyrus Archiepiscopus,A4689
Willem Claesz de Volder,A3960
Willem de Broen,A6049
Willem de Groot,A3972
Willeramus Eberspergensis,A4908
Willeramus Eberspergensis (1010-1085).,A4908
"Willeramus Eberspergensis, m. c. 1084",A4908
Willermus Magister ca. um 1230/50,A5192
"Willes, Richard",A3734
"Willes, Richard ca. fl. 1558 - 1573",A3734
William Bright,A5980
William Drummond,A3976
William Drummond of Hawthornden,A3976
William Gager,A3974
William Gager English writer,A3974
William Gilbert,A4171
"William Ockham, asi 1285-asi 1349",A4354
William of Apulia,A4847
William of Blois,A4844
William of Champeaux,A4472
William of Conches,A5542
William of Hirsau,A5539
William of Jumièges,A4837
William of Ockham (ok. 1285-ok. 1349),A4354
William of Ockham (około 1285-około 1349).,A4354
William of Ockham apie 1285-apie 1349,A4354
"William of Ockham, asi 1285-asi 1349",A4354
William of Peraldus,A5572
William of Poitiers‏,A4858
William of Saint-Thierry,A4454
William of Tyre,A4689
"William of Tyre, Archbishop of Tyre ca. 1130-ca. 1190",A4689
William Parr Greswell,A3414
William Peterson érudit classique,A6261
William Xylander,A4714
"William, ca. 1130-ca. 1190",A4689
"William, de Conches, 1080-ca.1150.",A5542
"William, of Blois",A4844
"William, of Jumièges",A4837
"William, of Malmesbury",A4816
"William, of Malmesbury, ca. 1090-1143",A4816
"William, of Ockham",A4354
"William, of Ockham, ap 1285-ap 1349",A4354
"William, of Ockham, approximately 1285-approximately 1349    ‎",A4354
"William, of Ockham, ca. 1285-1347/49",A4354
"William, of Ockham, ca. 1285-ca. 1349",A4354
"William, of Saint-Thierry, Abbot of Saint-Thierry",A4454
"William, of Saint-Thierry, Abbot of Saint-Thierry, ca. 1085-1148?",A4454
"William, of Tyre, Archbishop of Tyre, ca. 1130-ca. 1190",A4689
Willibald de Mayence 07..-08..,A4833
"Willibald, of Mainz",A4833
"Willibald, of Mainz, active 8th century",A4833
"Willibald, Presbyter of Mainz",A4833
Willibaldus Moguntinensis ca. 8. Jh.,A4833
Willibaldus Moguntinensis hagiographus,A4833
Williram,A4908
"Williram Abbas Eberspergensis, umbes 1005-1085.",A4908
Williram d'Ebersberg,A4908
Williram d'Ebersberg 1010?-1085,A4908
"Williram Ebersberg, Abt 1010-1085",A4908
Williram of Ebersberg,A4908
Williram von Ebersberg abbed,A4908
"Williram von Ebersberg deutscher Benediktinerabt, Bibelübersetzer",A4908
"Williram, 1010?-1085",A4908
"Williram, Abbot of Ebersberg",A4908
"Williram, Abbot of Ebersberg, -1085",A4908
"Williram, abt van Ebersberg, -1085",A4908
Willy Lüdtke deutscher Bibliothekar und evangelischer Theologe,A6244
"Wilson, Florence, 1504?-1547?, écrivain",A4010
"Wilson, Thomas",A5622
"Wilson, Thomas (ca 1525-1581)",A5622
"Wilson, Thomas, 16e s.",A5622
"Wilton, Serlon de",A4927
"Wimpfeling, Jacob",A5630
"Wimpfeling, Jakob, 1450-1528.",A5630
"Wimpfeling, Jakob, humanist, 1450-1528",A5630
"Wimpheling, Jakob",A5630
"Wimpheling, Jakob, 1450-1528",A5630
"Wimpheling, Jakob, 1450-1528.",A5630
Wincenty z Beauvais (ok. 1190-1264),A4417
Wincenty z Lerynu (święty ; ?-ok. 450),A4867
Wincenty z Lerynu (święty ; ?-około 450).,A4867
"Winfrid, Wynfrith, Wynfryth",A5391
Winrich,A4891
Winrich active 1092-1095 von Trier,A4891
"Winrich, von Trier",A4891
Wipo (ok. 1000-ok. 1046),A4900
Wipo (około 1000-około 1046).,A4900
Wipo 09..-1050?,A4900
Wipo 1000-1046,A4900
"Wipo, 11. gs.",A4900
"Wipo, clerc",A4900
"Wireker, Nigellus (ok.1130-ok.1200)",A5528
"Wireker, Nigellus (około 1130-około 1200).",A5528
"Wireker, Nigellus ca. 1130-ca. 1200",A5528
"Wireker, Nigellus, approximately 1130-approximately 1200",A5528
"Wireker, Nigellus, ca.1130-ca.1200.",A5528
"Wireker, Nigellus, O.S.B., c. 1130-c. 1200",A5528
"Withof, Johann Hildebrand, 1694-1769",A4772
"Withof, Johann Philipp Laurenz, 1725-1789",A5546
"Withof, Johann Philipp Lorenz, 1725-1789",A5546
"Woelfflin, Eduard von 1831-1908",A3471
"Wohlrab, M. (Martinus), 1834-1913",A3228
"Wohlrab, M. 1834-1913",A3228
"Wohlrab, Martin",A3228
"Wohlrab, Martin, 1834-1913",A3228
"Wohlrab, Martin. (1834-1913)",A3228
"Wojtyla, Karol Josef, 1920-2005",A3380
"Wojtyła, Karol, 1920-2005.",A3380
"Wolf, Christian 1679-1754",A4167
"Wolf, Christian Wilhelm Friedrich August, 1759-1824",A6074
"Wolf, Christian, Freiherr von, 1679-1754",A4167
"Wolf, F. A. (Friedrich August)",A6074
"Wolf, F. A. (Friedrich August), 1759-1824",A6074
"Wolf, F.A. (Friedrich August), 1759-1824",A6074
"Wolf, Friedrich August",A6074
"Wolf, Friedrich August 1757-1824",A6074
"Wolf, Friedrich August, 1759-1824.",A6074
"Wolff, C. von 1679-1754 Christian von",A4167
"Wolff, Christian",A4167
"Wolff, Christian (Christian Friedrich), 1679-1754",A4167
"Wolff, Christian Gottlieb 18/19",A4167
"Wolff, Christian von",A4167
"Wolff, Christian von 1679-1754",A4167
"Wolff, Christian von 1679-1754 baronas",A4167
"Wolff, Christian, 1679-1754.",A4167
"Wölfflin, Eduard",A3471
"Wölfflin, Eduard von",A3471
"Wölfflin, Eduard von, 1831-1908",A3471
"Wölfflin, Eduard, 1831-1908",A3471
"Wolfgang Meurer Dt. Pädagoge und Mediziner; Student in Leipzig; Konrektor der Thomasschule und 1535-1540 Rektor der Nikolaischule in Leipzig; 1549 Dr. med.; 1570 Stadtphysikus und Ratsherr in Leipzig: 1571 Prof. med. an der Univ. Leipzig Arzt, Pädagoge",A6251
Wolfhelm (błogosławiony ; 1010-1091).,A5483
Wolfhelm (błogosławiony ; 1020-1091),A5483
Wolfhelm of Brauweiler,A5483
Wolfhelm von Brauweiler,A5483
"Wolfhelm, abbé de Brauweiler, m. 1091",A5483
"Wolfhelm, Abbot of Brauweiler",A5483
"Wolfhelm, Abbot of Brauweiler, -1091",A5483
"Wolfhelm, Abbot of Brauweiler, d. 1091",A5483
Wolfhelmus abbas Brunwilarensis,A5483
"Wolfhelmus, Abbas Brunwillerensis d. 1091",A5483
"Wolfher, 11e eeuw",A5536
"Wolfhere, of Hildesheim",A5536
Wolfherius Hildesheimensis,A5536
Wolfherius Hildesheimensis ca. 11. Jh.,A5536
Wolphelmus -1091 Brunswillerensis,A5483
Wolphelmus Brunswillerensis,A5483
"Wolphelmus, Brunswillerensis, -1091",A5483
Wolstanus Wintoniensis monachus,A4885
"Worcester, Florence",A5245
"Wouwerius, Joannes, 1574-1612",A5942
"Wowern, Johann van der",A5942
"Wowern, Johann von",A5942
"Wowern, Johann von 1574-1612",A5942
"Wrantius, Antonius (1504-1573).",A4155
"Wright, Herbert F. 1892-1945",A3169
"Wright, Herbert Francis",A3169
"Wright, Herbert Françis (1892-1945).",A3169
Wuflstan of Winchester,A4885
Wulfila,A3916
"Wulfila, ca 311-383",A3916
Wulfstan (arcybiskup Yorku ; -1023).,A3530
Wulfstan (arcybiskup Yorku ; ok. 950-1023),A3530
"Wulfstan de Winchester, 09..-10..",A4885
Wulfstan erkebiskop av York d. 1023,A3530
Wulfstan fl. 1000,A4885
Wulfstan of Winchester,A4885
Wulfstan of York m. 1023,A3530
Wulfstan the Cantor,A4885
"Wulfstan, -1023",A3530
"Wulfstan, 0960?-1023",A3530
"Wulfstan, Archbishop of York, d. 1023",A3530
"Wulfstan, Archevêque de York, -1023",A3530
"Wulfstan, arcibiskup yorský, -1023",A3530
"Wulfstan, ärkebiskop av York, d. 1023",A3530
"Wulfstan, munk i Winchester, d. ca 1000",A4885
"Wulfstan, of Winchester",A4885
"Wulfstan, of Winchester, active 1000",A4885
"Wulfstan, of Winchester, fl. 1000",A4885
Wulfstanus,A4885
Wulfstanus Wintonensis,A4885
Wulstanus Cantor Wintoniensis,A4885
"Wunsch, Richard",A3168
"Wycliffe, John",A4338
"Wycliffe, John, -1384",A4338
"Wym, Iacobus, 1450-1528",A5630
"Wympfeling, Jakob, 1450-1528",A5630
"Wymphelingius, Iacobus, 1450-1528",A5630
"Wyttenbach, Daniel",A3223
"Wyttenbach, Daniel (Daniel Albert), 1746-1820",A3223
"Wyttenbach, Daniel Albert",A3223
"Wyttenbach, Daniel Albert, 1746-1820",A3223
"Ximenius de Rada, Rodericus 1170-1247",A4450
"Xylander, Guilielmus",A4714
"Xylander, Guilielmus, 1532-1576",A4714
"Xylander, Gulielmus, 1532-1576",A4714
"Xylander, Wilhelm Holtzman, 1532-1576",A4714
"Xylander, Wilhelm, 1532-1576.",A4714
Xystus Betuleius,A4075
"Yonge, James 13..-14.. traducteur",A3842
Yosef ben Matityahu / יוסף הכהן בן מתתיהו,A5256
Yves de Chartres,A5161
Yves de Chartres apie 1040–1116 šventasis,A5161
Yves de Chartres saint 1040?-1116,A5161
"Yves de Chartres, 1040?-1116, saint",A5161
Zacchaeus Christianus 420,A4843
Zacchaeus Gallus,A4843
"Zachariä von Lingenthal, Karl Eduard",A3438
"Zachariä von Lingenthal, Karl Eduard 1812-1894",A3438
"Zachariä von Lingenthal, Karl Eduard, 1812-1894",A3438
"Zachariae von Lingenthal, K. E. 1812-1894 Karl Eduard",A3438
"Zachariae von Lingenthal, Karl Eduard",A3438
"Zachariae von Lingenthal, Karl Eduard, 1812-1894.",A3438
"Zachariae, C. E., 1812-1894",A3438
Zacharias Lexoviensis,A3923
Zacharie de Lisieux,A3923
Zacharie de Lisieux capucin 1596-1661,A3923
Zacharie de Lisieux écrivain français,A3923
"Zacharie de Lisieux, 1596-1661, O.F.M. Cap.",A3923
"Zacharie de Lisieux, kapucín, 1596-1661",A3923
"Zacharie, de Lisieux",A3923
"Zacharie, de Lisieux, 1596-1661",A3923
"Zamagna, Bernardo",A4217
"Zamagna, Bernardo 1735-1820 S.I.",A4217
"Zamagna, Bernardo, 1735-1820, S.J.",A4217
"Zamagna, Bernardo, S.I., 1735-1820",A4217
"Zamanja, Brno",A4217
"Zamberti, Bartolomeo",A2950
"Zamberti, Bartolomeo 1473-1539",A2950
"Zamberti, Bartolomeo, 1473-15..",A2950
"Zamberti, Bartolomeo, asi 1473-asi 1543",A2950
"Zamberti, Bartolomeo, u.1473-pärast 1539.",A2950
"Zamberti, Bartolommeo, ca 1473-?",A2950
"Zanchi, Basilio",A3740
"Zanchi, Basilio 1501-apie 1558",A3740
"Zanchi, Basilio, 1501-1558?",A3740
