URL,Name,Variants,Latin
https://viaf.org/viaf/6297311/,"Philo, of Byblos","Philo, of Byblos, فيلو الجبيلي كاتب فينيقي, Philon de Byblos, 0050?-0140?, Philo, de Byblos, Herennius Philon (około 64-141)., פילון, מביבלוס, Philo, Herennius, Philon, de Byblos, Herennius, Philo Byblius, Filón de Biblos, Philo Byblius, ca 50-ca 140, Philo Byblius, sec. I-II, Philo Byblius, asi 50-asi 140",0
https://viaf.org/viaf/62976974/,"Dionysius, Scytobrachion","Dionysius Scytobrachion ca. v2./1. Jh., Dionysius, Scytobrachion, Διονύσιος Σκυτοβραχίων",0
https://viaf.org/viaf/63054916/,"Alcmaeon, of Croton, ca. 500 B.C.","Alcmaeon, of Croton, approximately 500 B.C.-, Alcmaeon, de Croton, environ 500 av. J.-C.",0
https://viaf.org/viaf/63094973/,"Apollodorus, Artemita, ca. v1. Jh","Ἀπολλόδωρος Ἀρτεμιτηνός, Apollodorus Artemita ca. v1. Jh., Apollodorus, of Artemita",0
https://viaf.org/viaf/63352638,"Dinon, of Colophon","دينون مؤرخ من كولوفون, Dinon, 03..-03.. av. J.-C., Dinon, of Colophon, Dinon Colophonius, Dinon Colophonius ca. v4. Jh., Dinon, van Colophon, 4e eeuw v. Chr.",0
https://viaf.org/viaf/63892890/,"Heraclides Ponticus, the Younger","Heraclides, Ponticus, the Younger, Heraclides Grammaticus ca. 1. Jh., Ἡρακλείδης ὁ Ποντικός, Heraclides, Ponticus, jr.",0
https://viaf.org/viaf/63975332/,"Brutus, Marcus Junius, d. 85?-42 B.C.","Brutus, Marcus, auteur prétendu, Brutus, Marcus Junius, Pseudo-Brutus., Brutus, Marcus Iunius, m. 42 a.C.",0
https://viaf.org/viaf/63981926/,"Alexander, Numenii, 2. Jh.","Alexander Numenii, Αλέξανδρος ο Νουμηνίου, Alexander Numenii ca. 2. Jh., Alexander Numenius, 100-t. e.Kr.",0
https://viaf.org/viaf/64013451/,"Aesop, 620-564 BCE","Æsop, Aesopus, Αἴσωπος, Ésope 0620?-0560? av. J.-C., Esopo, Aesopus, 6e eeuw v. Chr., Aesopus ca. v6. Jh., Aisōpos, Aisopos, 500-talet f.Kr., Aesopus (600-500 p.n.e.)., Ezop (600?-501? p.n.e.), Ezop, činný 6. století př. Kr., Esóp, 480? f.Kr., Ēzops, 6. gs. p.m.ē., Ésope, Aesopus 6.sc a.C., Aesop (Greek fabulist, ca. 620-564 BCE )",0
https://viaf.org/viaf/64016141/,"Porphyry, ca. 234-ca. 305","Porphyrius (około 234-około 303)., Porphyrius, Porfiriusz (ok. 234-ok. 303), Porphyry of Tyre",0
https://viaf.org/viaf/64141756/,Epicurus,"Epicurus, Epicurus (341-270 p.n.e.)., Epikúros, 341-270 f.Kr., Epicurus (Greek philosopher, 341-270 BCE)",0
https://viaf.org/viaf/64395301/,"Adaeus, Macedo,","Ἀδαῖος Μακεδών, Adaeus Macedo 1. Jh.",0
https://viaf.org/viaf/64395317/,"Agaclytus, Historicus, 1. Jh. v. Chr.","Agàclit historiador de l'antiga Grècia, Agaclytus Historicus v1. Jh.",0
https://viaf.org/viaf/64395329/,"Aglaosthenes, Historicus, , v4./3. Jh","Aglaosthenes Historicus v4./3. Jh., Aglaostene",0
https://viaf.org/viaf/64395355/,"Anaxilas, Comicus, 4. Jh. v. Chr.","Anassila, Anaxilas Comicus 4. Jh. v. Chr, Anaxilas Comicus v4. Jh.",0
https://viaf.org/viaf/64395364/,"Androetas, Tenedius, v4./3. Jh","Androitas, Androetas Tenedius v4./3. Jh.",0
https://viaf.org/viaf/64395386/,"Antiphon, Tragicus, d 5./4. Jh. v. Chr.","Antiphon Tragicus 5./4. Jh. v. Chr, Antiphon Tragicus v5./4. Jh.",0
https://viaf.org/viaf/64395393/,"Antistius, Epigrammaticus, 1. Jh. n. Chr.","Antistius Epigrammaticus 1. Jh. n. Chr, Ἀντίστιος, Antistius Epigrammaticus 1. Jh.",0
https://viaf.org/viaf/64395420/,Aristotheus Troezenius v2. Jh.,"Aristotheus Troezenius v2. Jh., Aristotheos von Troizen",0
https://viaf.org/viaf/64395465/,"Butas, Epigrammaticus, 1. Jh. v. Chr","Butes, Butas Epigrammaticus 1. Jh. v. Chr, Butas Epigrammaticus v1. Jh.",0
https://viaf.org/viaf/64395496/,"Crates, Comicus, 5. Jh. v. Chr.","Cratès, Crates Comicus",0
https://viaf.org/viaf/64395580/,"Demetrius, Salaminius, Person der Antike","Demetrius Salaminius, Demetrios von Salamis griechischer Historiker",0
https://viaf.org/viaf/64395598/,"Democles, Historicus, 5. Jh. v. Chr","Democles Historicus 5. Jh. v. Chr, Demokles von Phygela, Democles Historicus v5. Jh.",0
https://viaf.org/viaf/64395624/,"Evenus, Parius, 5./4. Jh. v. Chr.","Evenus Parius 5./4. Jh. v. Chr, Evenus Parius v5./4. Jh.",0
https://viaf.org/viaf/64395682/,"Hermodorus, Epigrammaticus, Person der Antike","Hermodorus Epigrammaticus, Ἑρμόδωρος, Hermodorus Epigrammaticus Person der Antike",0
https://viaf.org/viaf/64395757/,"Melanthius, Historicus 4./3. Jh. v. Chr.","Melanthius Historicus v4./3. Jh., Melanthios Antiker griechischer Historiker, insbesondere Atthidograph",0
https://viaf.org/viaf/64395761/,"Menecrates, Samius, 4./3. Jh. v. Chr","Μενεκράτης Σάμιος, Menecrates Samius 4./3. Jh. v. Chr, Μενεκράτης ο Σάμιος Αρχαίος Έλληνας ποιητής από την Σάμο, Menecrates Samius v4./3. Jh., Menecrates, Samius",0
https://viaf.org/viaf/64395790,"Metrodous, Maior, v6. Jh","Μητροδωρος Λαμψακηνος, Metrodorus Maior v6. Jh.",0
https://viaf.org/viaf/64395800,"Musicius, Epigrammaticus ca. 3. Jh. n. Chr","Μουσίκιος, Musicius Epigrammaticus ca. 3.Jh.n.Chr, Musicius Epigrammaticus ca. 3. Jh.",0
https://viaf.org/viaf/64395863/,"Philocles, Comicus, 2. Jh. v. Chr","Philokles, Philocles Comicus v2. Jh.",0
https://viaf.org/viaf/64395871/,"Philyllius, Comicus, 5./4. Jh. v. Chr.",Philyllius Comicus ca. 5./4. Jh. v. Chr.,0
https://viaf.org/viaf/64395885,"Polyarchus, Cyrenaeus, ca. 2.Jh.n.Chr","Polyarchus Cyrenaeus ca. 2. Jh., Polyarchos von Kyrene",0
https://viaf.org/viaf/64395892,"Prorus, Cyrenaeus, v5. Jh","Proros von Kyrene, Prorus Cyrenaeus v5. Jh.",0
https://viaf.org/viaf/64395925/,"Seleucus, Lyricus, 2. Jh. v. Chr","Szeleukosz, Seleucus Lyricus 2. Jh. v. Chr, Seleucus Lyricus v2. Jh.",0
https://viaf.org/viaf/64395941/,"Sthenelus, Tragicus, 5. Jh. v. Chr","Estènel (poeta), Sthenelus Tragicus 5. Jh. v. Chr, Sthenelus Tragicus v5. Jh.",0
https://viaf.org/viaf/64395973/,"Theaetetus, Cyrenaeus, 3. Jh. v. Chr.","Theaetetus Cyrenaeus 3. Jh. v. Chr, Θεαίτητος Κυρηναῖος, Theaetetus Cyrenaeus v3. Jh.",0
https://viaf.org/viaf/64395987/,"Theodorus, Bithynius, 2. Jh. n. Chr.","Theodorus Bithynius 2. Jh. n. Chr, Θεόδωρος, Theodorus Bithynius 2. Jh.",0
https://viaf.org/viaf/64396011,"Xeniades, Corinthius, ca. 5.Jh.v.Chr",Xeniades Corinthius ca. 5.Jh.v.Chr.,0
https://viaf.org/viaf/64396030/,Zoilus Amphipolitanus 4. Jh. v. Chr,"زويلوس, Ζωίλος, Zoilus Amphipolitanus 4. Jh. v. Chr, Zoilus Amphipolitanus v4. Jh., Zoilus Amphipolitanus",0
https://viaf.org/viaf/64813520/,"Heraclides, Tarsensis, 2. Jh. v. Chr","Heraclides Tarsensis ca. v2. Jh., Heraclides Tarsensis 2. Jh. v. Chr, Herakleides von Tarsos",0
https://viaf.org/viaf/65318710/,"Hippodamus, of Miletus","Ἱππόδαμος, Hippodamus, of Miletus, Hippodamus Milesius ca. v5. Jh., Hippodamus fra Milet, Hippodamos de Milet, 04..-04.. av. J.-C., Hippodamus of Miletus (Greek architect and town planner, active 5th century BCE), Hippodamus, Milesius",0
https://viaf.org/viaf/66352051/,"Magnus, of Carrhae","Magnus, of Carrhae, Magnus von Karrhai, Magnus Carrhaeus 4. Jh.",0
https://viaf.org/viaf/66462281/,"Plautus, Titus Maccius","Plautus, Titus Maccius, Plaute, 0254-0184 av. J.-C., Plautus, Titus Maccius v254-v184, Plautus, T. Maccius (Titus Maccius), ca. 244-184 v. Chr., Plaute, aproximadament 251 aC-aproximadament 184 aC, Plautus, Titus Maccius (około 250-około 184 p.n.e.)., Plauto, Tito Maccio, Plautus, Titus Maccius, ca 250-184 f.Kr., Plautus, Titus Maccius, m. 184 a.C., T. Maccius Plautus, Plaut (ok. 250-184 p.n.e.), פלאוטוס, טיטוס מקיוס, Plautus, Titus Maccius, asi 254 pred Kr.-asi 184 pred Kr., Plauto, ca 254-184 a.C., Plautus, Titus Maccius, 255-184 f.Kr., Plautus, asi 251 př. Kr.-asi 184 př. Kr., Plauto, Плавт, Т. М. ок.254-184 до н.э. Тит Макций, Plautus, Titus Maccius 254-184 a.C., Plautus, Titus Maccius B.C. 254?-B.C. 184, Plaute, Plautus, T. Maccius, Plautus, Titus Maccius apie 250 pr. Kr.-184 pr. Kr., Plautus, Titus Maccius, 250B. C. -, Plautus, T. M. ок.254-184 до н.э. Titus Maccius",0
https://viaf.org/viaf/66499129/,"Fronto, Marcus Cornelius","Fronto, Marcus Cornelius, Fronton, 0100?-0175?, Fronto, Marcus Cornelius 100-170, Fronton 0095?-0175?, Fronto, Marcus Cornelius, ca. 90/95-ca. 166, Marcus Cornelius Fronto, Fronto, Marcus Cornelius, 100-talet, Frontó, Marc Corneli, aproximadament 100-aproximadament 166, Fronto, Marcus Cornelius, asi 100-asi 170, פרונטו, מרקוס קורנליוס, Fronton, ca 100-ca 175, Fronto, Marcus Cornelius ca 100-170 d.C.",0
https://viaf.org/viaf/66502102/,"Gorgias, Atheniensis, v1. Jh. / 2. Jh","Gòrgies d'Atenes, Gorgias Atheniensis v1. Jh. / 2. Jh.",0
https://viaf.org/viaf/66611339/,"Gregorios, Metropolitan of Corinth, fl. 1092-1156 ","Gregorius Archevêque de Corinthe, Grégoire Pardus métropolite de Corinthe 1070?-1156, Grégoire Pardus, 1070?-1156, métropolite de Corinthe, Gregorios, Metropolitan of Corinth, active 1092-1156, Gregorius Pardus 1070-1156, Gregorius, Corinthius, fl. 1092-1156, Geōrgios (arcybiskup Koryntu ; 10..-1156)., Geōrgios (arcybiskup Koryntu ; 1070-1156), Γρηγόριος Κορίνθιος;, Gregorius Corinthius",0
https://viaf.org/viaf/66812056,Asius Samius 6. Jh. v. Chr.,"Asius, Asius, Samius, Асий от Самос, Asios de Samos, 06..?-05..? av. J.-C., Asius v6. Jh Samius, Asius Samius 6. Jh. v. Chr, Asius Samius v6. Jh.",0
https://viaf.org/viaf/66822887/,"Johannes, de Epiphania, fl.um 570/93","Ιωάννης Επιφανεύς, Johannes fl.um 570/93 de Epiphania, Johannes de Epiphania fl.um 570/93, Johannes de Epiphania ca. um 570/93",0
https://viaf.org/viaf/66855775/,Abaris Scythicus v6./5. Jh.,Abaris Scythicus v6./5. Jh.,0
https://viaf.org/viaf/66855813/,"Ammianus, Epigrammaticus, 1./2. Jh.","Ammianus, Ammien 0060?-0120?, Ammianus Epigrammaticus ca. 1./2. Jh., Ἀμμιανός, Ammianus Epigrammaticus 1./2. Jh",0
https://viaf.org/viaf/66855832/,"Andron, Alexandrinus,","Andron Alexandrinus 2./1. Jh. v. Chr, Andron von Alexandria, Andron Alexandrinus v2./1. Jh.",0
https://viaf.org/viaf/66855884/,"Archedicus, Comicus, 4./3. Jh. v. Chr.","Arquèdic, Archedicus Comicus 4./3. Jh. v. Chr, Archedicus Comicus v4./3. Jh., Archedicus",0
https://viaf.org/viaf/66855897/,"Aristanetus, Byzantius, 2./3. Jh","Aristènet historiador i geògraf de l'antiga Grècia, Aristaenetus Byzantius 2./3. Jh.",0
https://viaf.org/viaf/66855907/,"Attalus, Rhodius, 2. Jh. v. Chr.",Attalus Rhodius v2. Jh.,0
