DLL ID,Authorized Name,Variant Names,Latin,Text
A4215,"Torrentius, Laevinus, 1525-1595","Becken, Laevinus van der, vesc. di Anvers, 1525-1595 | Laevinus Torrentius | Laevinus Torrentius episcopus catholicus | Lieven van der Beke | Torrencio, Levinio 1525-1595 | Torrentius, Laevinus | Torrentius, Laevinus, vesc. di Anvers, 1525-1595 | Becken, Laevinus van der, vesc. di Anvers, 1525-1595 | Torrencio, Levinio 1525-1595 | Laevinus Torrentius episcopus catholicus | Torrentius, Laevinus | Torrentius, Laevinus, vesc. di Anvers, 1525-1595 | Lieven van der Beke | Laevinus Torrentius",1,"A4215 | Torrentius, Laevinus, 1525-1595 | Becken, Laevinus van der, vesc. di Anvers, 1525-1595 | Laevinus Torrentius | Laevinus Torrentius episcopus catholicus | Lieven van der Beke | Torrencio, Levinio 1525-1595 | Torrentius, Laevinus | Torrentius, Laevinus, vesc. di Anvers, 1525-1595 | Becken, Laevinus van der, vesc. di Anvers, 1525-1595 | Torrencio, Levinio 1525-1595 | Laevinus Torrentius episcopus catholicus | Torrentius, Laevinus | Torrentius, Laevinus, vesc. di Anvers, 1525-1595 | Lieven van der Beke | Laevinus Torrentius | 1"
A4216,"Halewyn, Georges de, approximately 1470-1536 or 1537","De Halewyn, Georges 1470-1536? | De Halewyn, Georges, 1473-1536 | Georges de Halewyn | Halewyn, Georges de 1470-1536 | Halewyn, Georges de apie 1470-1536 ar 7 | Halewyn, Georges de ca1470-ca1536 | Halewyn, Georges de, approximately 1470-1536 or 7 | Halewyn, Georges de, ca. 1470-ca. 1536 | Haloinus, Georgius",1,"A4216 | Halewyn, Georges de, approximately 1470-1536 or 1537 | De Halewyn, Georges 1470-1536? | De Halewyn, Georges, 1473-1536 | Georges de Halewyn | Halewyn, Georges de 1470-1536 | Halewyn, Georges de apie 1470-1536 ar 7 | Halewyn, Georges de ca1470-ca1536 | Halewyn, Georges de, approximately 1470-1536 or 7 | Halewyn, Georges de, ca. 1470-ca. 1536 | Haloinus, Georgius | 1"
A4217,"Zamagna, Bernardo, 1735-1820","Bernard Zamanja hrvatski svećenik, helenist, novolatinski pjesnik, prevodilac | Bernardus Zamagna | Zamagna, Bernardo | Zamagna, Bernardo 1735-1820 S.I. | Zamagna, Bernardo, 1735-1820, S.J. | Zamagna, Bernardo, S.I., 1735-1820 | Zamanja, Brno | Bernardus Zamagna | Zamagna, Bernardo | Bernard Zamanja hrvatski svećenik, helenist, novolatinski pjesnik, prevodilac | Zamanja, Brno | Zamagna, Bernardo 1735-1820 S.I. | Zamagna, Bernardo, 1735-1820, S.J. | Zamagna, Bernardo, S.I., 1735-1820",1,"A4217 | Zamagna, Bernardo, 1735-1820 | Bernard Zamanja hrvatski svećenik, helenist, novolatinski pjesnik, prevodilac | Bernardus Zamagna | Zamagna, Bernardo | Zamagna, Bernardo 1735-1820 S.I. | Zamagna, Bernardo, 1735-1820, S.J. | Zamagna, Bernardo, S.I., 1735-1820 | Zamanja, Brno | Bernardus Zamagna | Zamagna, Bernardo | Bernard Zamanja hrvatski svećenik, helenist, novolatinski pjesnik, prevodilac | Zamanja, Brno | Zamagna, Bernardo 1735-1820 S.I. | Zamagna, Bernardo, 1735-1820, S.J. | Zamagna, Bernardo, S.I., 1735-1820 | 1"
A4218,"Ruusbroec, Jan van 1293-1381","Iohannes Rusbrochius | Jan Ruysbrock (błogosławiony ; 1293-1381) | Jan Ruysbroeck (błogosławiony ; 1293-1381). | Jan van Ruusbroec | Jan van Ruusbroec Vlaams mysticus (1293-1381) | Jan van Ruusbroec, 1293?-1381 | John of Ruusbroec | Juan Ruysbroeck, Beato 1293-1381 | Ruusbroec, J. v 1294-1381 | Ruusbroec, J. v. 1294-1381 Jan van | Ruusbroec, Jan van | Ruusbroec, Jan van, 1293-1381 | Ruysbroeck, Jan van | Ruysbroeck, Jan van, 1293-1381. | van Ruusbroec, Jan",1,"A4218 | Ruusbroec, Jan van 1293-1381 | Iohannes Rusbrochius | Jan Ruysbrock (błogosławiony ; 1293-1381) | Jan Ruysbroeck (błogosławiony ; 1293-1381). | Jan van Ruusbroec | Jan van Ruusbroec Vlaams mysticus (1293-1381) | Jan van Ruusbroec, 1293?-1381 | John of Ruusbroec | Juan Ruysbroeck, Beato 1293-1381 | Ruusbroec, J. v 1294-1381 | Ruusbroec, J. v. 1294-1381 Jan van | Ruusbroec, Jan van | Ruusbroec, Jan van, 1293-1381 | Ruysbroeck, Jan van | Ruysbroeck, Jan van, 1293-1381. | van Ruusbroec, Jan | 1"
A4219,"Nielsen, Tue, approximately 1400-1472","Nielsen, Tue | Nielsen, Tue, environ 1400-1472 | Nielsen, Tuve, arciv. di Lund, m. 1472 | Thuo de Vibergia | Thuo de Vibergia, 1400?-1472 | Thuo Nicolai de Vibergia -1472 | Thuo Nicolai de Vibergia (około 1400-1472). | Thuo, de Vibergia | Thuo, de Vibergia, 15e eeuw | Tuve Nielsen",1,"A4219 | Nielsen, Tue, approximately 1400-1472 | Nielsen, Tue | Nielsen, Tue, environ 1400-1472 | Nielsen, Tuve, arciv. di Lund, m. 1472 | Thuo de Vibergia | Thuo de Vibergia, 1400?-1472 | Thuo Nicolai de Vibergia -1472 | Thuo Nicolai de Vibergia (około 1400-1472). | Thuo, de Vibergia | Thuo, de Vibergia, 15e eeuw | Tuve Nielsen | 1"
A4220,"Adam, of Eynsham, active 1196-1232","Adam de Eynsham, 1196-1232 | Adam Eynshamensis abbas, Lincolniensis monachus | Adam Eynshamensis abbed av Evesham | Adam of Eynsham | Adam of Eynsham, 1196-1232 | Adam, Abbé d'Eynsham | Adam, of Eynsham, fl. 1196-1232 | Adamus de Einesham 1196-1232 | Adamus Eyneshamensis | Adamus Eyneshamensis, 1196-1232 | Adamus Eynshamensis Abbas",1,"A4220 | Adam, of Eynsham, active 1196-1232 | Adam de Eynsham, 1196-1232 | Adam Eynshamensis abbas, Lincolniensis monachus | Adam Eynshamensis abbed av Evesham | Adam of Eynsham | Adam of Eynsham, 1196-1232 | Adam, Abbé d'Eynsham | Adam, of Eynsham, fl. 1196-1232 | Adamus de Einesham 1196-1232 | Adamus Eyneshamensis | Adamus Eyneshamensis, 1196-1232 | Adamus Eynshamensis Abbas | 1"
A4221,"Oláh, Miklós, 1493-1568","Oláh Miklós | Oláh, M. 1493-1568 Miklós | Oláh, Miklós | Oláh, Miklós, arciv. di Esztegom, 1493-1568 | Olahus, Nicolaus, 1493-1568 | Olahus, Nicolaus, arciv. di Esztegom, 1493-1568 | Olahus, Nicolaus, arciv. di Esztegom, 1493-1568 | Oláh, Miklós, arciv. di Esztegom, 1493-1568 | Oláh, M. 1493-1568 Miklós | Olahus, Nicolaus, 1493-1568 | Oláh, Miklós | Oláh Miklós",1,"A4221 | Oláh, Miklós, 1493-1568 | Oláh Miklós | Oláh, M. 1493-1568 Miklós | Oláh, Miklós | Oláh, Miklós, arciv. di Esztegom, 1493-1568 | Olahus, Nicolaus, 1493-1568 | Olahus, Nicolaus, arciv. di Esztegom, 1493-1568 | Olahus, Nicolaus, arciv. di Esztegom, 1493-1568 | Oláh, Miklós, arciv. di Esztegom, 1493-1568 | Oláh, M. 1493-1568 Miklós | Olahus, Nicolaus, 1493-1568 | Oláh, Miklós | Oláh Miklós | 1"
A4222,"Schweickhofer, Johannes","Iohannes‏ ‎Schweickhofer | Johannes Schweickhofer | John Schweickhofer | Schweickhofer, Johannes | Schweickhofer, Johannes -1572 | John Schweickhofer | Johannes Schweickhofer | Iohannes‏ ‎Schweickhofer | Schweickhofer, Johannes | Schweickhofer, Johannes -1572",1,"A4222 | Schweickhofer, Johannes | Iohannes‏ ‎Schweickhofer | Johannes Schweickhofer | John Schweickhofer | Schweickhofer, Johannes | Schweickhofer, Johannes -1572 | John Schweickhofer | Johannes Schweickhofer | Iohannes‏ ‎Schweickhofer | Schweickhofer, Johannes | Schweickhofer, Johannes -1572 | 1"
A4223,"Ragvaldsson, Nils",Nicolaus Ragvaldi | Nicolaus Ragvaldi the Younger | Nils Ragvaldsson | Nicolaus Ragvjldi | Nils Ragvaldsson | Nicolaus Ratvalhi | Nicolaus Ragvaldi | Nicolaus Ragvaldi the Younger,1,"A4223 | Ragvaldsson, Nils | Nicolaus Ragvaldi | Nicolaus Ragvaldi the Younger | Nils Ragvaldsson | Nicolaus Ragvjldi | Nils Ragvaldsson | Nicolaus Ratvalhi | Nicolaus Ragvaldi | Nicolaus Ragvaldi the Younger | 1"
A4224,Victorinus Poeta,Victorinus | Victorinus Poeta ca. 5. Jh. oder 8./9. Jh. | victorious | Victorinus Poeta ca. 5. Jh. oder 8./9. Jh. | Victorinhs | Viccorinns | Victorinus | Victorknuj,1,A4224 | Victorinus Poeta | Victorinus | Victorinus Poeta ca. 5. Jh. oder 8./9. Jh. | victorious | Victorinus Poeta ca. 5. Jh. oder 8./9. Jh. | Victorinhs | Viccorinns | Victorinus | Victorknuj | 1
A4225,"Calvin, Jean, 1509-1564","Calvijn, Johannes (Jean), 1509-1564 | Calvin, J. 1509-1564 Jean | Calvin, Jean | Calvin, Jean (French theologian and reformer, 1509-1564) | Calvin, Jean, 1509-1564 | Calvin, Jean, 1509-1564. | Calvin, Johann, 1509-1564. | Calvino, Giovanni, 1509-1564 | Calvino, Jean | Calvino, João, 1509-1564 | Cauvin, Jean, 1509-1564 | Ioannes Calvinus | Jean Calvin | John Calvin | Kalvín, Jan, 1509-1564 | Kalwin, Jan (1509-1564)",1,"A4225 | Calvin, Jean, 1509-1564 | Calvijn, Johannes (Jean), 1509-1564 | Calvin, J. 1509-1564 Jean | Calvin, Jean | Calvin, Jean (French theologian and reformer, 1509-1564) | Calvin, Jean, 1509-1564 | Calvin, Jean, 1509-1564. | Calvin, Johann, 1509-1564. | Calvino, Giovanni, 1509-1564 | Calvino, Jean | Calvino, João, 1509-1564 | Cauvin, Jean, 1509-1564 | Ioannes Calvinus | Jean Calvin | John Calvin | Kalvín, Jan, 1509-1564 | Kalwin, Jan (1509-1564) | 1"
A4226,"Gassendi, Pierre, 1592-1655","Gassendi, P. 1592-1655 Pierre | Gassendi, Pierre | Gassendi, Pierre Gassend, Dit Gassendi | Gassendi, Pierre, 1592-1655 | Gassendi, Pierre, 1592-1655. | Petrus Gassendus | Gassendi, Pierre | Petrus Gassendus | Gassendi, P. 1592-1655 Pierre | Gassendi, Pierre, 1592-1655 | Gassendi, Pierre, 1592-1655. | Gassendi, Pierre Gassend, Dit Gassendi",1,"A4226 | Gassendi, Pierre, 1592-1655 | Gassendi, P. 1592-1655 Pierre | Gassendi, Pierre | Gassendi, Pierre Gassend, Dit Gassendi | Gassendi, Pierre, 1592-1655 | Gassendi, Pierre, 1592-1655. | Petrus Gassendus | Gassendi, Pierre | Petrus Gassendus | Gassendi, P. 1592-1655 Pierre | Gassendi, Pierre, 1592-1655 | Gassendi, Pierre, 1592-1655. | Gassendi, Pierre Gassend, Dit Gassendi | 1"
A4227,"Pelacani da Parma, Biagio, approximately 1347-1416","Biagio Pelacani da Parma | Biagio Pelacani italiensk matematiker | Biagio Pelacani, da Parma, ca. 1347-1416 | Blaise, de Parme, environ 1347-1416 | Blasius de Parma | Blasius de Parma, 1347-1416 | Blasius Parmensis | Blasius Parmensis 1347-1416 | Blasius, de Parma | Pelacani, Biagio, c. 1347-1416 | Pelicanis, Blasius de",1,"A4227 | Pelacani da Parma, Biagio, approximately 1347-1416 | Biagio Pelacani da Parma | Biagio Pelacani italiensk matematiker | Biagio Pelacani, da Parma, ca. 1347-1416 | Blaise, de Parme, environ 1347-1416 | Blasius de Parma | Blasius de Parma, 1347-1416 | Blasius Parmensis | Blasius Parmensis 1347-1416 | Blasius, de Parma | Pelacani, Biagio, c. 1347-1416 | Pelicanis, Blasius de | 1"
A4228,Scotus Anonymus,Anonymus Scotus ca. 7. Jh. | Anonymus Scopuy ca. 7. Jh. | Anonymus Scotus ca. 7. dh. | Anonymus Scotus ca. 7. Jh. | Anonypux Scotus ca. 7. Jh. | Anonyuus Scotus ca. 7. Jh. | Ahonymus Scotus ca. 7. Jh. | Anonymus Scotus ca. 7. gh.,1,A4228 | Scotus Anonymus | Anonymus Scotus ca. 7. Jh. | Anonymus Scopuy ca. 7. Jh. | Anonymus Scotus ca. 7. dh. | Anonymus Scotus ca. 7. Jh. | Anonypux Scotus ca. 7. Jh. | Anonyuus Scotus ca. 7. Jh. | Ahonymus Scotus ca. 7. Jh. | Anonymus Scotus ca. 7. gh. | 1
A4229,"Andreä, Johann Valentin, 1586-1654","Andreä, J. V. 1586 -1654 Johann Valentin | Andreä, Johann Valentin | Andreä, Johann Valentin, 1586-1654 | Andreae, Johan Valentin | Andreae, Johann Valentin | Andreæ, Johann Valentin (Johann Valentin), 1586-1654 | Andreae, Johann Valentin, 1586-1654. | Iohannes Valentinus Andreae | Johann Valentin Andreae",1,"A4229 | Andreä, Johann Valentin, 1586-1654 | Andreä, J. V. 1586 -1654 Johann Valentin | Andreä, Johann Valentin | Andreä, Johann Valentin, 1586-1654 | Andreae, Johan Valentin | Andreae, Johann Valentin | Andreæ, Johann Valentin (Johann Valentin), 1586-1654 | Andreae, Johann Valentin, 1586-1654. | Iohannes Valentinus Andreae | Johann Valentin Andreae | 1"
A4231,Proba,"Faltonia Proba, 4e eeuw | Proba Faltonia, B. | Proba Petronia | Proba, Falconia (około 322-około 370). | Proba, Faltonia B., 03..-04.. | Proba, Faltonia Betitia‏ | Proba, Faltonia Betitia ca. 4. Jh. | Proba, Faltonia Betitia ca. 4./5. Jh | Proba, Faltonia Betitia, 300-talet | Proba, Faltonia Petita, sec. IV | Proba, Faltonia, ca. 322-ca. 370",1,"A4231 | Proba | Faltonia Proba, 4e eeuw | Proba Faltonia, B. | Proba Petronia | Proba, Falconia (około 322-około 370). | Proba, Faltonia B., 03..-04.. | Proba, Faltonia Betitia‏ | Proba, Faltonia Betitia ca. 4. Jh. | Proba, Faltonia Betitia ca. 4./5. Jh | Proba, Faltonia Betitia, 300-talet | Proba, Faltonia Petita, sec. IV | Proba, Faltonia, ca. 322-ca. 370 | 1"
A4232,"Theodosius I, Emperor of Rome","Flavius Theodosius | Flavius Theodosius Augustus | Teodosi I, emperador de Roma, aproximadament 347-395 | Teodosio I, Emperador de Roma, 347-395 | Teodozjusz I Wielki (cesarz rzymski ; 347-395) | Théodose I, 0347?-0395, empereur romain | Théodose I, empereur romain, 347-395 | Theodosius I de Grote, Romeins keizer, 347-395 | Theodosius I romersk keiser 347-395 | Théodosius I, empereur romain, 347?-395 | Theodosius I, Magnus, imperatore romano, 347-395 | Theodosius I, rimski car | Theodosius I, romersk kejsare, 346-395 | Theodosius I. Römisches Reich, Kaiser 347-395 | Theodosius I., římský císař, 347-395 | Theodosius император римский I 347-395",1,"A4232 | Theodosius I, Emperor of Rome | Flavius Theodosius | Flavius Theodosius Augustus | Teodosi I, emperador de Roma, aproximadament 347-395 | Teodosio I, Emperador de Roma, 347-395 | Teodozjusz I Wielki (cesarz rzymski ; 347-395) | Théodose I, 0347?-0395, empereur romain | Théodose I, empereur romain, 347-395 | Theodosius I de Grote, Romeins keizer, 347-395 | Theodosius I romersk keiser 347-395 | Théodosius I, empereur romain, 347?-395 | Theodosius I, Magnus, imperatore romano, 347-395 | Theodosius I, rimski car | Theodosius I, romersk kejsare, 346-395 | Theodosius I. Römisches Reich, Kaiser 347-395 | Theodosius I., římský císař, 347-395 | Theodosius император римский I 347-395 | 1"
A4233,"Victorius, Aquitanus","Victorius Aquitanus 04..-04..? | Victorius Aquitanus, sec. V | Victorius of Aquitaine | Victorius, Aquitanus | Victorius, Aquitanus, 5e eeuw | Victorius, Aquitanus | Victorius Aquitanus, sec. V | Victorius of Aquitaine | Victorius, Aquitanus, 5e eeuw | Victorius Aquitanus 04..-04..?",1,"A4233 | Victorius, Aquitanus | Victorius Aquitanus 04..-04..? | Victorius Aquitanus, sec. V | Victorius of Aquitaine | Victorius, Aquitanus | Victorius, Aquitanus, 5e eeuw | Victorius, Aquitanus | Victorius Aquitanus, sec. V | Victorius of Aquitaine | Victorius, Aquitanus, 5e eeuw | Victorius Aquitanus 04..-04..? | 1"
A4234,"Smarius, Alexander","Alexander Smarius Crispus | Alexander Smarius philologus Nederlandicus, poeta Latinus | Smarius, Alexander, 1970- | Alexander Smarius philologus Nederlandicus, poeta Latinus | Smarius, Alexander, 1970- | Asexander Smarius philologus Nederlandicus, poeta Latinus | blesander Smarius philologus Nederlandicus, poeta Latinus | Alexander Smarius Crispus",1,"A4234 | Smarius, Alexander | Alexander Smarius Crispus | Alexander Smarius philologus Nederlandicus, poeta Latinus | Smarius, Alexander, 1970- | Alexander Smarius philologus Nederlandicus, poeta Latinus | Smarius, Alexander, 1970- | Asexander Smarius philologus Nederlandicus, poeta Latinus | blesander Smarius philologus Nederlandicus, poeta Latinus | Alexander Smarius Crispus | 1"
A4235,"Campanella, Tommaso, 1568-1639","Campanella, Tommaso | Campanella, Tommaso 1568-1639 O.P. | Campanella, Tommaso OP 1568-1639 | Campanella, Tommaso, 1568-1639. | Campanella, Tommaso, O.P., 1568-1639 | Giovanni‏ Domenico Campanella | Ioannes Dominicus Campanella | Thomas Campanella | Tommaso Campanella",1,"A4235 | Campanella, Tommaso, 1568-1639 | Campanella, Tommaso | Campanella, Tommaso 1568-1639 O.P. | Campanella, Tommaso OP 1568-1639 | Campanella, Tommaso, 1568-1639. | Campanella, Tommaso, O.P., 1568-1639 | Giovanni‏ Domenico Campanella | Ioannes Dominicus Campanella | Thomas Campanella | Tommaso Campanella | 1"
A4236,"Hildebrandi, Johannes, -1454","Hans Hildebrandes | Hildebrandi, Johannes 1380-1454 | Johannes Hildebrandi, 1380?-1454 | Johannes Hildebrandi, ca 1380-1454 | Hildebrandi, Johannes 1380-1454 | Johannes Hildebrandi, ca 1380-1454 | Johannes Hildebrandi, 1380?-1454 | Hans Hildebrandes",1,"A4236 | Hildebrandi, Johannes, -1454 | Hans Hildebrandes | Hildebrandi, Johannes 1380-1454 | Johannes Hildebrandi, 1380?-1454 | Johannes Hildebrandi, ca 1380-1454 | Hildebrandi, Johannes 1380-1454 | Johannes Hildebrandi, ca 1380-1454 | Johannes Hildebrandi, 1380?-1454 | Hans Hildebrandes | 1"
