URL,Name
https://viaf.org/viaf/163576513/,Pseudo-Galenus
https://viaf.org/viaf/163576513/,Pseudo-Galenus
https://viaf.org/viaf/163576513/,Pseudo-Galenus
https://viaf.org/viaf/163576513/,Pseudo-Galenus
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           "
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           "
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           "
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           "
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           "
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           "
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           "
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           "
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           "
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           "
https://viaf.org/viaf/163862769,"Amphilochius, Saint, Bishop of Iconium, active 373-394
                           "
https://viaf.org/viaf/164379448,"Mark, the Hermit, -approximately 430
                           "
https://viaf.org/viaf/164379448,"Mark, the Hermit, -approximately 430
                           "
https://viaf.org/viaf/164379448,"Mark, the Hermit, -approximately 430
                           "
https://viaf.org/viaf/164379448,"Mark, the Hermit, -approximately 430
                           "
https://viaf.org/viaf/164379448,"Mark, the Hermit, -approximately 430
                           "
https://viaf.org/viaf/164379448,"Mark, the Hermit, -approximately 430
                           "
https://viaf.org/viaf/164379448,"Mark, the Hermit, -approximately 430
                           "
https://viaf.org/viaf/164379448,"Mark, the Hermit, -approximately 430
                           "
https://viaf.org/viaf/164379448,"Mark, the Hermit, -approximately 430
                           "
https://viaf.org/viaf/164379448,"Mark, the Hermit, -approximately 430
                           "
https://viaf.org/viaf/164895588/,Stobaeus
https://viaf.org/viaf/164895588/,Stobaeus
https://viaf.org/viaf/164895588/,Stobaeus
https://viaf.org/viaf/165059778/,"Zonaras, Joannes, 12th cent."
https://viaf.org/viaf/165059778/,"Zonaras, Joannes, 12th cent."
https://viaf.org/viaf/16544861/,"Iuba II, Mauretania, König, v50-23"
https://viaf.org/viaf/165979552/,"Heraclides, Criticus"
https://viaf.org/viaf/1679057/,"Stephanos, ho Byzantios, 6th cent."
https://viaf.org/viaf/1679057/,"Stephanos, ho Byzantios, 6th cent."
https://viaf.org/viaf/1679057/,"Stephanos, ho Byzantios, 6th cent."
https://viaf.org/viaf/1679057/,"Stephanos, ho Byzantios, 6th cent."
https://viaf.org/viaf/1679057/,"Stephanos, ho Byzantios, 6th cent."
https://viaf.org/viaf/1679057/,"Stephanos, ho Byzantios, 6th cent."
https://viaf.org/viaf/1679057/,"Stephanos, ho Byzantios, 6th cent."
https://viaf.org/viaf/169533220/,"Didymus, Chalcenterus"
https://viaf.org/viaf/169533220/,"Didymus, Chalcenterus"
https://viaf.org/viaf/17003871/,"Platonius, 9th/10th cent."
https://viaf.org/viaf/17145067033366630908/,"Chares, Mytilenensis, 4. Jh. v. Chr."
https://viaf.org/viaf/172002178/,"Paul, the Silentiary, 6th cent."
https://viaf.org/viaf/172002178/,"Paul, the Silentiary, 6th cent."
https://viaf.org/viaf/172002178/,"Paul, the Silentiary, 6th cent."
https://viaf.org/viaf/172203095/,Philo of Byzantium
https://viaf.org/viaf/172203095/,Philo of Byzantium
https://viaf.org/viaf/172203095/,Philo of Byzantium
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/17225859/,Libanius
https://viaf.org/viaf/172499115,"Berosus, the Chaldean"
https://viaf.org/viaf/17263602/,"Critias, ca. 460-ca. 403 B.C."
https://viaf.org/viaf/17263602/,"Critias, ca. 460-ca. 403 B.C."
https://viaf.org/viaf/17263602/,"Critias, ca. 460-ca. 403 B.C."
https://viaf.org/viaf/17263602/,"Critias, ca. 460-ca. 403 B.C."
https://viaf.org/viaf/17263602/,"Critias, ca. 460-ca. 403 B.C."
https://viaf.org/viaf/173834373/,Bible. O.T. Apocrypha. Bel and the Dragon.
https://viaf.org/viaf/173834373/,Bible. O.T. Apocrypha. Bel and the Dragon.
https://viaf.org/viaf/174157235/,Orphic Hymns
https://viaf.org/viaf/174157235/,Orphic Hymns
https://viaf.org/viaf/174157235/,Orphic Hymns
https://viaf.org/viaf/174157235/,Orphic Hymns
https://viaf.org/viaf/174157235/,Orphic Hymns
https://viaf.org/viaf/174157235/,Orphic Hymns
https://viaf.org/viaf/174157235/,Orphic Hymns
https://viaf.org/viaf/174157235/,Orphic Hymns
https://viaf.org/viaf/174176271/,Codex Theodosianus 
https://viaf.org/viaf/174178989/,Bible. O.T. Ecclesiastes
https://viaf.org/viaf/174592008/,"Bible. N.T. Thessalonians, 2nd"
https://viaf.org/viaf/17465356/,"Orion, of Thebes, 5th cent."
https://viaf.org/viaf/17465356/,"Orion, of Thebes, 5th cent."
https://viaf.org/viaf/17465356/,"Orion, of Thebes, 5th cent."
https://viaf.org/viaf/17465356/,"Orion, of Thebes, 5th cent."
https://viaf.org/viaf/17465356/,"Orion, of Thebes, 5th cent."
https://viaf.org/viaf/17465356/,"Orion, of Thebes, 5th cent."
https://viaf.org/viaf/174917145/,Oracula Sibyllina
https://viaf.org/viaf/174917145/,Oracula Sibyllina
https://viaf.org/viaf/174983206/,Bible. N.T. Acts.
https://viaf.org/viaf/174984235/,Bible. N.T. Philippians
https://viaf.org/viaf/175361777/,Golden Verses (Pseudo-Pythagoras)
https://viaf.org/viaf/175514672/,Etymologicum Gudianum
https://viaf.org/viaf/175514672/,Etymologicum Gudianum
https://viaf.org/viaf/175514672/,Etymologicum Gudianum
https://viaf.org/viaf/17567126/,Serapion Antiochenus
https://viaf.org/viaf/175716162/,Certamen Homeri et Hesiodi  
https://viaf.org/viaf/175716162/,Certamen Homeri et Hesiodi  
https://viaf.org/viaf/17571897/,"Suidas, Thessalius, 4./3. Jh. v. Chr"
https://viaf.org/viaf/17573269/,"Telesilla, Argiva, 5 Jh. v. Chr."
https://viaf.org/viaf/17580504/,"Gaudentius, Philosophus, 2./5. Jh. n. Chr."
https://viaf.org/viaf/175900873/,"Oppian, of Apamea. | Cynegetica"
https://viaf.org/viaf/176100159/,Hymn to Hermes
https://viaf.org/viaf/176100159/,Hymn to Hermes (Homeric Hymn 18)
https://viaf.org/viaf/17613782/,"Amyntas, Epigrammaticus,v3./2. Jh"
https://viaf.org/viaf/17613795/,"Anticlides, Atheniensis, 4./3. Jh. v. Chr."
https://viaf.org/viaf/17613795/,"Anticlides, Atheniensis, 4./3. Jh. v. Chr."
https://viaf.org/viaf/17613805/,"Antileon, Historicus, ca. 2./1.Jh.v.Chr"
https://viaf.org/viaf/17613851/,Apollonius Memphiticus ca. 2. H. v3. Jh.
https://viaf.org/viaf/17613851/,Apollonius Memphiticus ca. 2. H. v3. Jh.
https://viaf.org/viaf/17613867/,"Archemachus, Euboeus,  3. Jh. v. Chr."
https://viaf.org/viaf/17613879,"Ariaethus, Tegeates, v3. Jh"
"https://viaf.org/viaf/17613898
","Artemon, Clazomenius, 4. Jh. v. Chr."
https://viaf.org/viaf/17613908/,"Balagrus, Historicus, v2. Jh"
"https://viaf.org/viaf/17613912
","Bato, Sinopensis, 2. Jh. v. Chr."
https://viaf.org/viaf/17613920/,Calanus Epistolographus
https://viaf.org/viaf/17613931/,"Callinicus, 3rd cent."
https://viaf.org/viaf/17613931/,"Callinicus, 3rd cent."
https://viaf.org/viaf/17613949/,Carcinus Tragicus um 380/376 v. Chr
https://viaf.org/viaf/17613977,"Chryserus, Historicus, 2. Jh"
https://viaf.org/viaf/17613983/,"Cleaenetus, Tragicus, 4. Jh. v. Chr."
https://viaf.org/viaf/17613996/,"Cleobulus, Lindius, 7./6. Jh. v. Chr."
https://viaf.org/viaf/17613996/,"Cleobulus, Lindius, 7./6. Jh. v. Chr."
https://viaf.org/viaf/17613996/,"Cleobulus, Lindius, 7./6. Jh. v. Chr. (attributed author)"
https://viaf.org/viaf/17614014/,Cocondrius
https://viaf.org/viaf/17614033/,"Crobylus, Comicus, 4. Jh. v. Chr."
https://viaf.org/viaf/17614033/,"Crobylus, Comicus, 4. Jh. v. Chr."
https://viaf.org/viaf/17614131/,"Democritus, Epigrammaticus, ca. 3. Jh. n. Chr"
https://viaf.org/viaf/17614149,Didymus Alexandrinus 1. Jh. v. Chr./1.Jh. n. Chr
https://viaf.org/viaf/17614154/,"Diocles, Rhodius, Person der Antike"
"https://viaf.org/viaf/17614165
","Diodorus, Periegeta, um 300 v. Chr."
https://viaf.org/viaf/17614177/,"Diodorus, Epigrammaticus, 1. Jh. v. Chr./1. Jh. n. Chr."
https://viaf.org/viaf/17614183/,"Diogenianus,  Epicureus, 2. Jh. n. Chr."
https://viaf.org/viaf/17614196/,Diyllus Atheniensis um 330 - 290 v. Chr.
https://viaf.org/viaf/17614235/,"Euphantus, Olynthius, 4./3. Jh. v. Chr"
https://viaf.org/viaf/17614242/,"Eupithius, Atheniensis, 3. Jh. n. Chr."
https://viaf.org/viaf/17614290/,Hecataeus Thasius
https://viaf.org/viaf/17614300/,"Hegesias, Magnes, 3. Jh. v. Chr."
https://viaf.org/viaf/17614337/,"Herodotus, Medicus, 1./2. Jh. n. Chr."
https://viaf.org/viaf/17614337/,"Herodotus, Medicus, 1./2. Jh. n. Chr."
https://viaf.org/viaf/17614337/,"Herodotus, Medicus, 1./2. Jh. n. Chr."
https://viaf.org/viaf/17614371/,Lycon Alexandrinus ca. v4./3. Jh.
https://viaf.org/viaf/17614385/,"Lysippus, Comicus, 5. Jh. v. Chr."
https://viaf.org/viaf/17614407/,"Melito, Atheniensis, ca. 2.Jh.n.Chr"
https://viaf.org/viaf/17614448,"Neanthes, Cyzicenus 3. Jh. v. Chr."
https://viaf.org/viaf/17614469/,"Nicostratus Macedo, 2. Jh. n. Chr."
https://viaf.org/viaf/17614513/,"Pempelus, Philosophus, d 3./2. Jh. v. Chr."
https://viaf.org/viaf/17614521/,"Perses, Thebanus 4. Jh. v. Chr."
https://viaf.org/viaf/17614610/,"Socrates, Epigrammaticus, Person der Antike"
https://viaf.org/viaf/17614623/,"Sphaerus, Borysthenius, 285 v. Chr.-221 v. Chr.‏ "
https://viaf.org/viaf/17614634/,"Straton, of Sardis"
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176184097/,Euclid
https://viaf.org/viaf/176191341/,Scriptores Historiae Augustae
https://viaf.org/viaf/176285909/,Apocalypse of Adam
https://viaf.org/viaf/176599376/,Bible. O.T. Daniel.
https://viaf.org/viaf/176599376/,Bible. O.T. Daniel.
https://viaf.org/viaf/176981670/,Etymologicum magnum genuinum
https://viaf.org/viaf/176981670/,Etymologicum magnum genuinum
https://viaf.org/viaf/177001469,Periplus Maris Erythraei
https://viaf.org/viaf/177001469,Periplus Maris Erythraei
https://viaf.org/viaf/177095580/,"Diogenes, of Apollonia, 5th cent. B.C."
https://viaf.org/viaf/177095580/,"Diogenes, of Apollonia, 5th cent. B.C."
https://viaf.org/viaf/177324675,"Aristeas, of Proconessus"
https://viaf.org/viaf/177440631/,Ascension of Isaiah
https://viaf.org/viaf/177440631/,Ascension of Isaiah
https://viaf.org/viaf/177440631/,Ascension of Isaiah
https://viaf.org/viaf/177873863/,"Bible. N.T. Timothy, 1st"
https://viaf.org/viaf/178010501/,"Evangelium secundum Hebraeos
                           "
https://viaf.org/viaf/178384047/,"Philochorus, fl. 3rd cent. B.C."
https://viaf.org/viaf/178490045,"Atticus, Titius Pomponius"
https://viaf.org/viaf/179022987/,Bible. N.T. Philemon.
https://viaf.org/viaf/179028274/,Psalms of Solomon
https://viaf.org/viaf/179039927/,"Bible. Samuel, 2nd."
https://viaf.org/viaf/179420235/,"Bible. N.T. Corinthians, 1st"
https://viaf.org/viaf/179423360/,Marytrdom of Polycarp
https://viaf.org/viaf/179430951/,Anacreontea
https://viaf.org/viaf/179761579/,"Oppian, active 2nd century. | Halieutica
                           "
https://viaf.org/viaf/179823714/,Bible. N.T. Mark
https://viaf.org/viaf/18013064/,"Aristophanes, of Byzantium, 257-180 B.C."
https://viaf.org/viaf/18013064/,"Aristophanes, of Byzantium, 257-180 B.C."
https://viaf.org/viaf/18013064/,"Aristophanes, of Byzantium, 257-180 B.C."
https://viaf.org/viaf/18013064/,"Aristophanes, of Byzantium, 257-180 B.C."
https://viaf.org/viaf/18013064/,"Aristophanes, of Byzantium, 257-180 B.C."
https://viaf.org/viaf/18013064/,"Aristophanes, of Byzantium, 257-180 B.C."
https://viaf.org/viaf/18013064/,"Aristophanes, of Byzantium, 257-180 B.C."
https://viaf.org/viaf/18013064/,"Aristophanes, of Byzantium, 257-180 B.C."
https://viaf.org/viaf/18013064/,"Aristophanes, of Byzantium, 257-180 B.C."
https://viaf.org/viaf/18013064/,"Aristophanes, of Byzantium, 257-180 B.C."
https://viaf.org/viaf/18013064/,"Aristophanes, of Byzantium, 257-180 B.C."
https://viaf.org/viaf/18015147/,Stesichorus
https://viaf.org/viaf/18021200,"Sopatros, 4th cent."
https://viaf.org/viaf/18021200,"Sopatros, 4th cent."
https://viaf.org/viaf/18021200,"Sopatros, 4th cent."
https://viaf.org/viaf/180609254/,"Enoch, (Biblical Figure)"
https://viaf.org/viaf/180630917,Bible. Samuel.
https://viaf.org/viaf/181054394/,"Bible. N.T. Timothy, 2nd."
https://viaf.org/viaf/181440270/,Bible. N.T. Romans.
https://viaf.org/viaf/181553960/,"Bible. N.T. Epistle of John, 1st"
https://viaf.org/viaf/181843323/,Bible. N.T. Revelation.
https://viaf.org/viaf/181851752/,Bible. N.T. Jude
https://viaf.org/viaf/182251478/,Bible.N.T. James
https://viaf.org/viaf/182252847/,Bible. O.T. Deuteronomy.
https://viaf.org/viaf/182264595/,"Bible. N.T. Thessalonians, 1st"
https://viaf.org/viaf/182656020/,Bible. N.T. Luke
https://viaf.org/viaf/182692677/,Acta Alexandrinorum
https://viaf.org/viaf/182695169/,"Bible. N.T. Epistle of John, 2nd"
https://viaf.org/viaf/182720334/,Geoponica
https://viaf.org/viaf/182875824/,Bible.N.T. Colossians.
https://viaf.org/viaf/182900412/,Pseudepigrapha Veteris Testamenti graece
https://viaf.org/viaf/183064653/,Bible. N.T. Ephesians
https://viaf.org/viaf/183065024/,Bible. O.T. Amos.
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183417170/,Lysias
https://viaf.org/viaf/183466367/,Bible. N.T. Titus
https://viaf.org/viaf/183673437,"Aristides, active 2nd century"
https://viaf.org/viaf/183675107/,Hellenica Oxyrhynchia
https://viaf.org/viaf/183675107/,Hellenica Oxyrhynchia
https://viaf.org/viaf/183675107/,Hellenica Oxyrhynchia
https://viaf.org/viaf/183675107/,Hellenica Oxyrhynchia
https://viaf.org/viaf/183675107/,Hellenica Oxyrhynchia
https://viaf.org/viaf/183875648/,Bible.N.T. Galatians
https://viaf.org/viaf/184019027/,"Aeneas, Tacticus, 4th cent. B.C"
https://viaf.org/viaf/184680684/,"Mimnermus, of Colophon, 7th cent. B.C."
https://viaf.org/viaf/184680684/,"Mimnermus, of Colophon, 7th cent. B.C."
https://viaf.org/viaf/184680684/,"Mimnermus, of Colophon, 7th cent. B.C."
https://viaf.org/viaf/184766581/,Hymn to Demeter
https://viaf.org/viaf/184766581/,Hymn to Demeter
https://viaf.org/viaf/184896315/,Stadiasmus magni maris
https://viaf.org/viaf/185206934/,"Mnaseas, 3rd cent. B.C."
https://viaf.org/viaf/185416958/,Vita Adam et Evae
https://viaf.org/viaf/185472574/,Etymologicum magnum auctum
https://viaf.org/viaf/185497383/,Digesta
https://viaf.org/viaf/185886917/,"Bible. O.T. Apocrypha. Esdras, 2nd"
https://viaf.org/viaf/18591728/,"Chion, of Heraclea (attributed author)"
https://viaf.org/viaf/185995320/,"Teles, Megarenesis"
https://viaf.org/viaf/185995320/,"Teles, Megarenesis"
https://viaf.org/viaf/185995320/,"Teles, Megarenesis"
https://viaf.org/viaf/185995320/,"Teles, Megarenesis"
https://viaf.org/viaf/185995320/,"Teles, Megarenesis"
https://viaf.org/viaf/185995320/,"Teles, Megarenesis"
https://viaf.org/viaf/185995320/,"Teles, Megarenesis"
https://viaf.org/viaf/185995320/,"Teles, Megarenesis"
https://viaf.org/viaf/187475186/,Homeric Hymns
https://viaf.org/viaf/187475186/,Homeric Hymns
https://viaf.org/viaf/187475186/,Hymn to Dionysus
https://viaf.org/viaf/187782399/,"Dositheus, Magister"
https://viaf.org/viaf/188427863/,Bible. N.T. Matthew
https://viaf.org/viaf/188687754/,Vitae Aesopi
https://viaf.org/viaf/188687754/,Vitae Aesopi
https://viaf.org/viaf/188687754/,Vitae Aesopi
https://viaf.org/viaf/188687754/,Vitae Aesopi
https://viaf.org/viaf/188687754/,Vitae Aesopi
https://viaf.org/viaf/188776399,Thespis Tragicus
https://viaf.org/viaf/18889131/,"Ecphantus, de Syracuse"
https://viaf.org/viaf/18889131/,"Ecphantus, de Syracuse"
https://viaf.org/viaf/189366263/,"Martyrium sanctorum Carpi, Papyli et Agathonicae"
https://viaf.org/viaf/189493336/,Bible. O.T. Apocyrpha. Baruch.
https://viaf.org/viaf/190218431/,"Cyrillus, glossator"
https://viaf.org/viaf/190454083/,Cyranides
https://viaf.org/viaf/19162/,"Apollonius, Citieus, 1. Jh. v. Chr."
https://viaf.org/viaf/192092583/,Ctesias
https://viaf.org/viaf/192146462567727771267,Hymn to Artemis (Homeric hymn 27)
https://viaf.org/viaf/1933973/,Onomacritus
https://viaf.org/viaf/19407739/,"Antipater, of Thessalonica, fl. 11 B.C.-12 A.D."
https://viaf.org/viaf/19511191,"Menippus, of Gadara"
https://viaf.org/viaf/195864271/,Hymn to Aphrodite (Homeric hymn 5)
https://viaf.org/viaf/19646296/,Babrius
https://viaf.org/viaf/19649480/,"Nicolaus, of Damascus"
https://viaf.org/viaf/19649480/,"Nicolaus, of Damascus"
https://viaf.org/viaf/196516172/,Pigres
https://viaf.org/viaf/196778262/,"Matron, of Pitana"
https://viaf.org/viaf/196778262/,"Matron, of Pitana"
https://viaf.org/viaf/196778262/,"Matron, of Pitana"
https://viaf.org/viaf/196907513/,In Dioscuros 2
https://viaf.org/viaf/19717766/,"Africanus, Sextus Julius"
https://viaf.org/viaf/19717766/,"Africanus, Sextus Julius"
https://viaf.org/viaf/19717766/,"Africanus, Sextus Julius"
https://viaf.org/viaf/19717766/,"Africanus, Sextus Julius"
https://viaf.org/viaf/19831889,"Diomedes, grammarian, 4th cent."
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198551831/,Euripides. Scholia.
https://viaf.org/viaf/198582656/,"Bible. N.T. Peter, 1st"
https://viaf.org/viaf/198691357/,"Ezekiel, 2nd cent. B.C."
https://viaf.org/viaf/198934415/,Codex (Corpus juris civilis)
https://viaf.org/viaf/199732441/,In Matrem Deorum
https://viaf.org/viaf/20068629/,"Isidorus, Scholasticus, 6. Jh."
https://viaf.org/viaf/20068722/,"Agathyllus, Arcas"
https://viaf.org/viaf/20068779/,"Antigenes, Atheniensis, 5. Jh. v. Chr"
https://viaf.org/viaf/20068780/,"Antiochus, Atheniensis, 1.Jh. v. Chr./1. Jh. n. Chr."
https://viaf.org/viaf/20068780/,"Antiochus, Atheniensis, 1.Jh. v. Chr./1. Jh. n. Chr."
https://viaf.org/viaf/20068780/,"Antiochus, Atheniensis, 1.Jh. v. Chr./1. Jh. n. Chr."
https://viaf.org/viaf/20068780/,"Antiochus, Atheniensis, 1.Jh. v. Chr./1. Jh. n. Chr."
https://viaf.org/viaf/20068780/,"Antiochus, Atheniensis, 1.Jh. v. Chr./1. Jh. n. Chr."
https://viaf.org/viaf/20068798/,"Apollonides, Horapius, v1. Jh"
https://viaf.org/viaf/20068812/,Aristombrotus Philosophus v4. Jh.
https://viaf.org/viaf/20068831,"Artemon, Pergamenus, 2. Jh. v. Chr."
https://viaf.org/viaf/20068854/,"Aspasius, Byblius, 2. Jh"
https://viaf.org/viaf/20068865/,Bacis Eleus
https://viaf.org/viaf/20068896/,"Chrysippus, Historicus, ca. 1.Jh.v.Chr"
https://viaf.org/viaf/20068906/,"Cineas, Thessalius, 4./3. Jh. v. Chr"
https://viaf.org/viaf/20068934/,"Crateuas, Medicus, 2./1. Jh. v. Chr."
https://viaf.org/viaf/20068947/,"Crinis, Stoicus, 2. Jh. v. Chr."
https://viaf.org/viaf/20069120/,"Demetrius, Comicus,  5./4. Jh. v. Chr."
https://viaf.org/viaf/20069131,"Demetrius, Troezenius, 1. Jh. v. Chr./1. Jh. n. Chr."
https://viaf.org/viaf/20069149/,"Demetrius, Apamensis, 2. Jh. v. Chr."
https://viaf.org/viaf/20069177/,"Dinarchus, Delius, v4. Jh"
https://viaf.org/viaf/20069219/,"Diphilus, Siphnius, 3. Jh. v. Chr."
https://viaf.org/viaf/20069242/,"Ecphantides, Comicus, 5. Jh. v. Chr."
https://viaf.org/viaf/20069242/,"Ecphantides, Comicus, 5. Jh. v. Chr."
https://viaf.org/viaf/20069242/,"Ecphantides, Comicus, 5. Jh. v. Chr."
https://viaf.org/viaf/20069261/,"Eriphus, Comicus 4. Jh. v. Chr"
https://viaf.org/viaf/20069274,Eudemus Medicus
https://viaf.org/viaf/20069290/,"Eusebius, Myndius, 4 Jh. n. Chr."
https://viaf.org/viaf/20069328/,"Gaetulicus, Epigrammaticus, 1. Jh. n. Chr."
https://viaf.org/viaf/20069337/,"Glaucus, Nicopolitanus, 2. Jh. v. Chr./3. Jh. n. Chr."
https://viaf.org/viaf/20069371/,"Iophon, Tragicus, 5. Jh. v. Chr."
https://viaf.org/viaf/20069385/,"Isidorus, Aegyptius, 2./1. Jh. v. Chr."
https://viaf.org/viaf/20069476/,"Meno, Medicus 4. Jh. v. Chr."
https://viaf.org/viaf/20069495/,Nicophon Comicus um 403/388 v. Chr.
https://viaf.org/viaf/20069509/,"Olympus, Historicus, v1. Jh"
https://viaf.org/viaf/20069623/,"Polyaenus, Iulius, 1. Jh. v. Chr."
https://viaf.org/viaf/20069675/,"Sopater, Gnomologus,  fl. 4. Jh. n. Chr"
https://viaf.org/viaf/20069681/,"Sophaenetus, Stymphalicus, 5./4. Jh. v. Chr"
https://viaf.org/viaf/20069699/,"Sophocles, Iunior, 4. Jh. v. Chr"
https://viaf.org/viaf/20069718/,"Theodosius, of Alexandria, the grammarian"
https://viaf.org/viaf/20069718/,"Theodosius, of Alexandria, the grammarian"
https://viaf.org/viaf/20069718/,"Theodosius, of Alexandria, the grammarian"
https://viaf.org/viaf/20069718/,"Theodosius, of Alexandria, the grammarian"
https://viaf.org/viaf/20069718/,"Theodosius, of Alexandria, the grammarian"
https://viaf.org/viaf/20069718/,"Theodosius, of Alexandria, the grammarian"
https://viaf.org/viaf/20069718/,"Theodosius, of Alexandria, the grammarian"
https://viaf.org/viaf/20069718/,"Theodosius, of Alexandria, the grammarian"
https://viaf.org/viaf/20069741/,"Theopompus, Colophonius, ca. 4. Jh. v. Chr.‏ "
